movieId,movieLink,movieName,movieImage,movieEpisodeTotal,movieEpisodeCurrent
9126,https://phimmoichilla.net/info/hoac-nguyen-giap-pm9126,Hoắc Nguyên Giáp,https://i0.wp.com/img.phimmoichilla.net/images/info/huo-yuanjia.jpg,1,HD-Vietsub
9127,https://phimmoichilla.net/info/bong-lai-tien-tung-pm9127,Bồng Lai Tiên Tung,https://i0.wp.com/img.phimmoichilla.net/images/info/celestial-track-of-peng-lai.jpg,1,HD-Vietsub
9128,https://phimmoichilla.net/info/hi-menh-su-phi-thien-than-thu-pm9128,Hí Mệnh Sư: Phi Thiên Thần Thú,https://i0.wp.com/img.phimmoichilla.net/images/info/the-virtuoso-the-flying-mythological-beast.jpg,1,HD-Vietsub
9129,https://phimmoichilla.net/info/khong-ai-ngu-trong-rung-dem-nay-2-pm9129,Không Ai Ngủ Trong Rừng Đêm Nay 2,https://i0.wp.com/img.phimmoichilla.net/images/info/nobody-sleeps-in-the-woods-tonight-2.jpg,1,HD-Vietsub
9130,https://phimmoichilla.net/info/thoi-mien-pm9130,Thôi Miên,https://i0.wp.com/img.phimmoichilla.net/images/info/hypnotic.jpg,1,HD-Vietsub
9131,https://phimmoichilla.net/info/luke-sieu-quay-pm9131,Luke Siêu Quậy,https://i0.wp.com/img.phimmoichilla.net/images/info/little-big-mouth.jpg,1,HD-Vietsub
9132,https://phimmoichilla.net/info/doi-quan-dao-tac-pm9132,Đội Quân Đạo Tặc,https://i0.wp.com/img.phimmoichilla.net/images/info/army-of-thieves.jpg,1,HD-Vietsub
9134,https://phimmoichilla.net/info/nhung-ke-bi-nguyen-rua-pm9134,Những Kẻ bị Nguyền Rủa,https://i0.wp.com/img.phimmoichilla.net/images/info/the-cursed-deads-mans-prey.jpg,1,HD-Vietsub
9135,https://phimmoichilla.net/info/cao-thu-than-tham-quy-mon-thap-tam-cham-pm9135,Cao Thủ Thần Thám: Quỷ Môn Thập Tam Châm,https://i0.wp.com/img.phimmoichilla.net/images/info/the-needle-of-guimen.jpg,1,HD-Vietsub
9136,https://phimmoichilla.net/info/xuan-quang-xan-lan-tru-bat-gioi-pm9136,Xuân Quang Xán Lạn Trư Bát Giới,https://i0.wp.com/img.phimmoichilla.net/images/info/piggy-love-story.jpg,1,HD-Vietsub
9137,https://phimmoichilla.net/info/hanh-trinh-pm9137,Hành Trình,https://i0.wp.com/img.phimmoichilla.net/images/info/double-world.jpg,1,HD-Vietsub
9138,https://phimmoichilla.net/info/violet-evergarden-hoi-uc-khong-quen-pm9138,Violet Evergarden: Hồi Ức Không Quên,https://i0.wp.com/img.phimmoichilla.net/images/info/violet-evergarden-movie.jpg,1,HD-Vietsub
9139,https://phimmoichilla.net/info/cuu-pm9139,Cừu,https://i0.wp.com/img.phimmoichilla.net/images/info/lamb.jpg,1,HD-Vietsub
9140,https://phimmoichilla.net/info/arcane-lien-minh-huyen-thoai-pm9140,Arcane (Liên Minh Huyền Thoại),https://i0.wp.com/img.phimmoichilla.net/images/info/arcane-animated-series.jpg,9,9
9141,https://phimmoichilla.net/info/chin-ngay-pm9141,Chín Ngày,https://i0.wp.com/img.phimmoichilla.net/images/info/nine-days.jpg,1,HD-Vietsub
9142,https://phimmoichilla.net/info/vuc-sau-thu-han-pm9142,Vực Sâu Thù Hận,https://i0.wp.com/img.phimmoichilla.net/images/info/the-harder-they-fall.jpg,1,HD-Vietsub
9143,https://phimmoichilla.net/info/tham-tu-pho-tau-3-pm9143,Thám Tử Phố Tàu 3,https://i0.wp.com/img.phimmoichilla.net/images/info/detective-chinatown-3.jpg,1,HD-Vietsub
9144,https://phimmoichilla.net/info/tay-du-ky-hong-hai-nhi-pm9144,Tây Du Ký Hồng Hài Nhi,https://i0.wp.com/img.phimmoichilla.net/images/info/the-journey-to-the-west-demons-child.jpg,1,HD-Vietsub
9145,https://phimmoichilla.net/info/quai-vat-chimera-pm9145,Quái Vật Chimera,https://i0.wp.com/img.phimmoichilla.net/images/info/chimera.png,??,16
9146,https://phimmoichilla.net/info/lao-gia-finch-pm9146,Lão Già Finch,https://i0.wp.com/img.phimmoichilla.net/images/info/finch.jpg,1,HD-Vietsub
9148,https://phimmoichilla.net/info/amina-pm9148,Amina,https://i0.wp.com/img.phimmoichilla.net/images/info/amina.jpg,1,HD-Vietsub
9149,https://phimmoichilla.net/info/yeu-het-minh-pm9149,Yêu Hết Mình,https://i0.wp.com/img.phimmoichilla.net/images/info/love-hard.jpg,1,HD-Vietsub
9150,https://phimmoichilla.net/info/hiem-nguy-pm9150,Hiểm Nguy,https://i0.wp.com/img.phimmoichilla.net/images/info/dangerous.jpg,1,HD-Vietsub
9151,https://phimmoichilla.net/info/phat-sung-chi-mang-pm9151,Phát Súng Chí Mạng,https://i0.wp.com/img.phimmoichilla.net/images/info/one-shot.jpg,1,HD-Vietsub
9152,https://phimmoichilla.net/info/dong-ngo-kinh-hoang-pm9152,Đồng Ngô Kinh Hoàng,https://i0.wp.com/img.phimmoichilla.net/images/info/corn.jpg,1,HD-Vietsub
9153,https://phimmoichilla.net/info/biet-doi-truy-quet-ma-tuy-pm9153,Biệt Đội Truy Quét Ma Túy,https://i0.wp.com/img.phimmoichilla.net/images/info/drug-hunting-operation.jpg,1,HD-Vietsub
9154,https://phimmoichilla.net/info/phim-canh-sat-pm9154,Phim Cảnh Sát,https://i0.wp.com/img.phimmoichilla.net/images/info/a-cop-movie.jpg,1,HD-Vietsub
9155,https://phimmoichilla.net/info/yara-pm9155,Yara,https://i0.wp.com/img.phimmoichilla.net/images/info/yara.jpg,1,HD-Vietsub
9156,https://phimmoichilla.net/info/ong-gia-noel-tro-lai-pm9156,Ông Già Noel Trở Lại,https://i0.wp.com/img.phimmoichilla.net/images/info/father-christmas-is-back.jpg,1,HD-Vietsub
9157,https://phimmoichilla.net/info/truyen-thuyet-hinh-nom-hoa-bi-ngan-pm9157,Truyền Thuyết Hình Nộm: Hoa Bỉ Ngạn,https://i0.wp.com/img.phimmoichilla.net/images/info/puppet-prince.jpg,1,HD-Vietsub
9158,https://phimmoichilla.net/info/chung-ta-chang-the-truong-thanh-pm9158,Chúng Ta Chẳng Thể Trưởng Thành,https://i0.wp.com/img.phimmoichilla.net/images/info/we-couldnt-become-adults.jpg,1,HD-Vietsub
9159,https://phimmoichilla.net/info/lenh-truy-na-do-pm9159,Lệnh Truy Nã Đỏ,https://i0.wp.com/img.phimmoichilla.net/images/info/red-notice.jpg,1,HD-Vietsub
9160,https://phimmoichilla.net/info/ngoi-nha-duoi-day-ho-pm9160,Ngôi Nhà Dưới Đáy Hồ,https://i0.wp.com/img.phimmoichilla.net/images/info/the-deep-house.jpg,1,HD-Vietsub
9161,https://phimmoichilla.net/info/bay-tu-nhan-pm9161,Bảy Tù Nhân,https://i0.wp.com/img.phimmoichilla.net/images/info/7-prisoners.jpg,1,HD-Vietsub
9162,https://phimmoichilla.net/info/kiem-am-duong-pm9162,Kiếm Âm Dương,https://i0.wp.com/img.phimmoichilla.net/images/info/the-vengeance.jpg,1,HD-Vietsub
9163,https://phimmoichilla.net/info/duong-gia-chu-mau-pm9163,Đương Gia Chủ Mẫu,https://i0.wp.com/img.phimmoichilla.net/images/info/marvelous-women.jpg,??,18
9164,https://phimmoichilla.net/info/o-nha-mot-minh-6-pm9164,Ở Nhà Một Mình 6,https://i0.wp.com/img.phimmoichilla.net/images/info/home-sweet-home-alone.jpg,1,HD-Vietsub
9165,https://phimmoichilla.net/info/ngu-long-tu-tien-truyen-pm9165,Ngự Long Tu Tiên Truyện,https://i0.wp.com/img.phimmoichilla.net/images/info/dragon-sword-to-be-immortal.jpg,1,HD-Vietsub
9166,https://phimmoichilla.net/info/ngu-long-tu-tien-truyen-2-vuong-quoc-ma-thu-pm9166,Ngự Long Tu Tiên Truyện 2: Vương Quốc Ma Thú​,https://i0.wp.com/img.phimmoichilla.net/images/info/dragon-sword-outlander.jpg,1,HD-Vietsub
9167,https://phimmoichilla.net/info/chi-dau-tro-ve-pm9167,Chị Dâu Trở Về,https://i0.wp.com/img.phimmoichilla.net/images/info/return-of-sister-in-law.jpg,1,HD-Vietsub
9168,https://phimmoichilla.net/info/tu-vuong-giang-ho-pm9168,Tứ vương giang hồ,https://i0.wp.com/img.phimmoichilla.net/images/info/game-changer.jpg,1,HD-Vietsub
9169,https://phimmoichilla.net/info/chuyen-phi-ly-pm9169,Chuyện Phi Lý,https://i0.wp.com/img.phimmoichilla.net/images/info/the-fable.jpg,1,HD-Vietsub
9170,https://phimmoichilla.net/info/sat-thu-an-danh-pm9170,Sát Thủ Ẩn Danh,https://i0.wp.com/img.phimmoichilla.net/images/info/the-fable-the-killer-who-doesnt-kill.jpg,1,HD-Vietsub
9171,https://phimmoichilla.net/info/nguoi-nhen-khong-con-nha-spider-man-no-way-home-pm9171,Người Nhện: Không Còn Nhà,https://i0.wp.com/img.phimmoichilla.net/images/info/spider-man-no-way-home-extended.jpg,1,HD Vietsub (Bản Mở Rộng)
9172,https://phimmoichilla.net/info/truy-tim-kho-vang-pm9172,Truy Tìm Kho Vàng,https://i0.wp.com/img.phimmoichilla.net/images/info/hell-hath-no-fury.jpg,1,HD-Vietsub
9173,https://phimmoichilla.net/info/giai-dieu-cuoc-song-pm9173,Giai Điệu Cuộc Sống,https://i0.wp.com/img.phimmoichilla.net/images/info/tick-tickboom.jpg,1,HD-Vietsub
9174,https://phimmoichilla.net/info/dem-truoc-o-soho-pm9174,Đêm Trước Ở Soho,https://i0.wp.com/img.phimmoichilla.net/images/info/last-night-in-soho.jpg,1,HD-Vietsub
9175,https://phimmoichilla.net/info/ta-linh-bi-luc-pm9175,Tạ Lĩnh Bí Lục,https://i0.wp.com/img.phimmoichilla.net/images/info/the-kiddie-tomb.jpg,1,HD-Vietsub
9176,https://phimmoichilla.net/info/hanh-phuc-chung-cu-co-doc-pm9176,Hạnh Phúc: Chung Cư Có Độc,https://i0.wp.com/img.phimmoichilla.net/images/info/happiness.jpg,??,12
9177,https://phimmoichilla.net/info/sat-thu-xe-lan-pm9177,Sát Thủ Xe Lăn,https://i0.wp.com/img.phimmoichilla.net/images/info/kills-on-wheels.jpg,1,HD-Vietsub
9178,https://phimmoichilla.net/info/ban-an-tu-dia-nguc-pm9178,Bản Án Từ Địa Ngục,https://i0.wp.com/img.phimmoichilla.net/images/film/ban-an-tu-dia-nguc.jpg,6,6
9179,https://phimmoichilla.net/info/thoi-ky-anh-hung-cuu-long-bi-thuoc-pm9179,Thời Kỳ Anh Hùng Cửu Long Bí Thược,https://i0.wp.com/img.phimmoichilla.net/images/info/age-of-the-legend.jpg,1,HD-Vietsub
9180,https://phimmoichilla.net/info/cuoc-chien-huy-diet-pm9180,Cuộc Chiến Hủy Diệt,https://i0.wp.com/img.phimmoichilla.net/images/info/skylines.jpg,1,HD-Vietsub
9181,https://phimmoichilla.net/info/tham-hoa-minamata-pm9181,Thảm Họa Minamata,https://i0.wp.com/img.phimmoichilla.net/images/info/minamata.jpg,1,HD-Vietsub
9182,https://phimmoichilla.net/info/sat-thu-ca-map-pm9182,Sát Thủ Cá Mập,https://i0.wp.com/img.phimmoichilla.net/images/info/killer-shark.jpg,1,HD-Vietsub
9183,https://phimmoichilla.net/info/giang-sinh-cuoi-cung-pm9183,Giáng Sinh Cuối Cùng,https://i0.wp.com/img.phimmoichilla.net/images/info/spencer.jpg,1,HD-Vietsub
9184,https://phimmoichilla.net/info/hanh-trinh-tim-cha-pm9184,Hành Trình Tìm Cha,https://i0.wp.com/img.phimmoichilla.net/images/info/a-boy-called-christmas.jpg,1,HD-Vietsub
9185,https://phimmoichilla.net/info/nguoi-hung-tia-chop-phan-8-pm9185,Người Hùng Tia Chớp Phần 8,https://i0.wp.com/img.phimmoichilla.net/images/info/the-flash-season-8.jpg,??,9
9186,https://phimmoichilla.net/info/sieu-anh-hung-hawkeye-pm9186,Siêu Anh Hùng Hawkeye,https://i0.wp.com/img.phimmoichilla.net/images/info/hawkeye.jpg,??,6
9187,https://phimmoichilla.net/info/olaf-review-phim-pm9187,Olaf Review Phim,https://i0.wp.com/img.phimmoichilla.net/images/info/olaf-presents.jpg,1,HD-Vietsub
9188,https://phimmoichilla.net/info/phong-thandat-ky-pm9188,Phong Thần·Đát Kỷ,https://i0.wp.com/img.phimmoichilla.net/images/info/the-queen-2021.jpg,1,HD-Vietsub
9189,https://phimmoichilla.net/info/ke-san-nguoi-ban-dien-anh-pm9189,Kẻ Săn Người-Bản Điện Ảnh,https://i0.wp.com/img.phimmoichilla.net/images/info/mouse.jpg,1,HD-Vietsub
9190,https://phimmoichilla.net/info/chuyen-tau-chuot-dien-pm9190,Chuyến Tàu Chuột Điên,https://i0.wp.com/img.phimmoichilla.net/images/info/rat-disaster.jpg,1,HD-Vietsub
9191,https://phimmoichilla.net/info/lau-dai-giang-sinh-pm9191,Lâu Đài Giáng Sinh,https://i0.wp.com/img.phimmoichilla.net/images/info/a-castle-for-christmas.jpg,1,HD-Vietsub
9192,https://phimmoichilla.net/info/tran-chien-cuoi-cung-pm9192,Trận Chiến Cuối Cùng,https://i0.wp.com/img.phimmoichilla.net/images/info/the-last-duel.jpg,1,HD-Vietsub
9195,https://phimmoichilla.net/info/giang-sinh-8-bit-pm9195,Giáng Sinh 8 Bit,https://i0.wp.com/img.phimmoichilla.net/images/info/8-bit-christmas.jpg,1,HD
9196,https://phimmoichilla.net/info/thu-hai-rung-tu-khi-pm9196,Thụ Hải: Rừng Tử Khí,https://i0.wp.com/img.phimmoichilla.net/images/info/suicide-forest-village.jpg,1,HD
9197,https://phimmoichilla.net/info/luyen-ca-dong-bac-pm9197,Luyến Ca Đông Bắc,https://i0.wp.com/img.phimmoichilla.net/images/info/the-northeastern-bro.jpg,1,HD
9198,https://phimmoichilla.net/info/nu-hoang-cua-ma-thuat-bong-toi-pm9198,Nữ Hoàng Của Ma Thuật Bóng Tối,https://i0.wp.com/img.phimmoichilla.net/images/info/the-queen-of-black-magic-1.jpg,1,HD
9200,https://phimmoichilla.net/info/kinh-hoa-duyen-quyet-chien-nu-nhi-quoc-pm9200,Kính Hoa Duyên: Quyết Chiến Nữ Nhi Quốc,https://i0.wp.com/img.phimmoichilla.net/images/info/the-kingdom-of-women.jpg,1,HD
9201,https://phimmoichilla.net/info/tinh-yeu-muon-nam-ai-tinh-van-tue-pm9201,Tình Yêu Muôn Năm (Ái Tình Vạn Tuế),https://i0.wp.com/img.phimmoichilla.net/images/info/vive-lamour.jpg,1,HD
9202,https://phimmoichilla.net/info/hung-than-dai-duong-tham-sat-pm9202,Hung Thần Đại Dương: Thảm Sát,https://i0.wp.com/img.phimmoichilla.net/images/info/47-meters-down-uncaged.jpg,1,HD Thuyết minh
9203,https://phimmoichilla.net/info/vu-an-loan-luan-pm9203,Vụ Án Loạn Luân,https://i0.wp.com/img.phimmoichilla.net/images/info/a-very-short-life.jpg,1,HD
9205,https://phimmoichilla.net/info/hoa-nhai-thoi-dai-pm9205,Hoa Nhai Thời Đại,https://i0.wp.com/img.phimmoichilla.net/images/info/my-name-aint-suzie.jpg,1,HD-Vietsub
9206,https://phimmoichilla.net/info/am-thuc-tu-cam-thanh-pm9206,Ẩm Thực Tử Cấm Thành,https://i0.wp.com/img.phimmoichilla.net/images/info/royal-masterchef.jpg,1,HD
9207,https://phimmoichilla.net/info/co-dau-rong-nhat-kien-khuynh-tam-pm9207,Cô Dâu Rồng: Nhất Kiến Khuynh Tâm,https://i0.wp.com/img.phimmoichilla.net/images/info/dragon-bride.jpg,1,HD
9208,https://phimmoichilla.net/info/do-ma-hanh-trinh-vuong-gia-pm9208,Đồ Ma: Hành Trình Vương Giả,https://i0.wp.com/img.phimmoichilla.net/images/info/the-sword.jpg,1,HD
9210,https://phimmoichilla.net/info/noi-so-cua-be-mua-pm9210,Nỗi Sợ Của Bé Mưa,https://i0.wp.com/img.phimmoichilla.net/images/info/fear-of-rain.jpg,1,HD
9211,https://phimmoichilla.net/info/tu-vo-danh-tro-thanh-huyen-thoai-pm9211,Từ Vô Danh Trở Thành Huyền Thoại,https://i0.wp.com/img.phimmoichilla.net/images/info/zero-to-hero.jpg,1,HD
9212,https://phimmoichilla.net/info/diem-cuc-han-pm9212,Điểm Cực Hạn,https://i0.wp.com/img.phimmoichilla.net/images/info/apex.jpg,1,HD-Vietsub
9213,https://phimmoichilla.net/info/14-dinh-nui-khong-co-gi-la-khong-the-pm9213,14 Đỉnh Núi: Không Có Gì Là Không Thể,https://i0.wp.com/img.phimmoichilla.net/images/info/14-peaks-nothing-is-impossible.jpg,1,HD-Vietsub
9214,https://phimmoichilla.net/info/suc-manh-cua-loai-cho-pm9214,Sức Mạnh Của Loài Chó,https://i0.wp.com/img.phimmoichilla.net/images/info/the-power-of-the-dog.jpg,1,HD-Vietsub
9215,https://phimmoichilla.net/info/thieu-lam-tieu-tu-pm9215,Thiếu Lâm Tiểu Tử,https://i0.wp.com/img.phimmoichilla.net/images/info/shao-lin-boy.jpg,1,HD-Vietsub
9216,https://phimmoichilla.net/info/gia-dinh-nha-claus-pm9216,Gia Đình Nhà Claus,https://i0.wp.com/img.phimmoichilla.net/images/info/the-claus-family.jpg,1,HD
9218,https://phimmoichilla.net/info/phong-tuyen-nguy-co-no-bom-pm9218,Phòng Tuyến: Nguy Cơ Nổ Bom,https://i0.wp.com/img.phimmoichilla.net/images/info/defense-bomb-crisis.jpg,1,HD
9219,https://phimmoichilla.net/info/homesick-pm9219,Homesick,https://i0.wp.com/img.phimmoichilla.net/images/info/homesick.jpg,1,HD
9222,https://phimmoichilla.net/info/hai-nguoi-doi-tra-pm9222,Hai Người Dối Trá,https://i0.wp.com/img.phimmoichilla.net/images/info/liar-x-liar.jpg,1,HD
9223,https://phimmoichilla.net/info/vung-dat-hoang-da-pm9223,Vùng Đất Hoang Dã,https://i0.wp.com/img.phimmoichilla.net/images/info/wildland.jpg,1,HD-Vietsub
9224,https://phimmoichilla.net/info/ron-chu-robot-khac-biet-pm9224,Ron: Chú Robot Khác Biệt,https://i0.wp.com/img.phimmoichilla.net/images/info/rons-gone-wrong.jpg,1,HD
9225,https://phimmoichilla.net/info/dich-nhan-kiet-chi-mat-do-quai-la-pm9225,Địch Nhân Kiệt Chi Mắt Đỏ Quái Lạ,https://i0.wp.com/img.phimmoichilla.net/images/info/detective-dee-the-sly-red-eye.jpg,1,HD
9227,https://phimmoichilla.net/info/clifford-chu-cho-do-khong-lo-pm9227,Clifford Chú Chó Đỏ Khổng Lồ,https://i0.wp.com/img.phimmoichilla.net/images/info/clifford-2021.png,1,HD
9228,https://phimmoichilla.net/info/nhung-dieu-co-gai-phap-deu-muon-pm9228,Những Điều Cô Gái Pháp Đều Muốn,https://i0.wp.com/img.phimmoichilla.net/images/info/what-every-frenchwoman-wants.jpg,1,HD
9229,https://phimmoichilla.net/info/down-by-love-pm9229,Down by Love,https://i0.wp.com/img.phimmoichilla.net/images/info/eperdument-2.jpg,1,HD
9230,https://phimmoichilla.net/info/ga-he-dien-loan-pm9230,Gã Hề Điên Loạn,https://i0.wp.com/img.phimmoichilla.net/images/info/aterrados.jpg,1,HD
9231,https://phimmoichilla.net/info/tan-the-va-hau-tan-the-pm9231,Tận Thế Và Hậu Tận Thế,https://i0.wp.com/img.phimmoichilla.net/images/info/night-raiders.jpg,1,HD
9232,https://phimmoichilla.net/info/mot-thoi-de-nho-pm9232,Một Thời Để Nhớ,https://i0.wp.com/img.phimmoichilla.net/images/info/a-moment-to-remember.jpg,1,HD-Vietsub
9233,https://phimmoichilla.net/info/quy-co-masha-pm9233,Quý Cô Masha,https://i0.wp.com/img.phimmoichilla.net/images/info/masha.jpg,1,HD
9234,https://phimmoichilla.net/info/khi-chung-ta-song-pm9234,Khi Chúng Ta Sống,https://i0.wp.com/img.phimmoichilla.net/images/info/while-we-live.jpg,1,HD
9235,https://phimmoichilla.net/info/la-thu-gui-phu-than-pm9235,Lá Thư Gửi Phụ Thân,https://i0.wp.com/img.phimmoichilla.net/images/info/my-father-is-hero.,1,HD
9236,https://phimmoichilla.net/info/cuoc-dam-phan-sinh-tu-pm9236,Cuộc đàm phán sinh tử,https://i0.wp.com/img.phimmoichilla.net/images/info/the-negotiation.jpg,1,HD-Vietsub
9237,https://phimmoichilla.net/info/hi-menh-su-am-duong-su-pm9237,Hí Mệnh Sư: Âm Dương Sư,https://i0.wp.com/img.phimmoichilla.net/images/info/the-virtuoso-onmyoji.jpg,1,HD
9238,https://phimmoichilla.net/info/an-tu-tren-xe-pm9238,Án Tử Trên Xe,https://i0.wp.com/img.phimmoichilla.net/images/info/hard-hit.jpg,1,HD
9240,https://phimmoichilla.net/info/ma-nu-lang-thang-pm9240,Ma Nữ Lang Thang,https://i0.wp.com/img.phimmoichilla.net/images/info/double-walker.jpg,1,HD
9241,https://phimmoichilla.net/info/hien-tuong-sieu-nhien-mau-mu-pm9241,Hiện Tượng Siêu Nhiên: Máu Mủ,https://i0.wp.com/img.phimmoichilla.net/images/info/paranormal-activity-next-of-kin.jpg,1,HD
9242,https://phimmoichilla.net/info/truong-tan-ho-pm9242,Trường Tân Hồ,https://i0.wp.com/img.phimmoichilla.net/images/info/truong-tan-ho.jpg,1,CAM Engsub
9243,https://phimmoichilla.net/info/co-gai-titanium-pm9243,Cô Gái Titanium,https://i0.wp.com/img.phimmoichilla.net/images/info/titane.png,1,HD
9244,https://phimmoichilla.net/info/cong-chua-the-vai-3-chuyen-tinh-ngoi-sao-pm9244,Công Chúa Thế Vai 3: Chuyện Tình Ngôi Sao,https://i0.wp.com/img.phimmoichilla.net/images/info/the-princess-switch-3.jpg,1,HD
9247,https://phimmoichilla.net/info/khong-chun-buoc-cuoc-troi-day-pm9247,Không Chùn Bước: Cuộc Trỗi Dậy,https://i0.wp.com/img.phimmoichilla.net/images/info/never-back-down-revolt.jpg,1,HD
9248,https://phimmoichilla.net/info/nguoi-ngoai-cuoc-pm9248,Người Ngoài Cuộc,https://i0.wp.com/img.phimmoichilla.net/images/info/outlier.jpg,1,HD-Vietsub
9249,https://phimmoichilla.net/info/lo-sau-su-that-pm9249,Lỗ Sâu Sự Thật,https://i0.wp.com/img.phimmoichilla.net/images/info/the-whole-truth-2.jpg,1,HD
9250,https://phimmoichilla.net/info/snakehead-pm9250,Snakehead,https://i0.wp.com/img.phimmoichilla.net/images/info/snakehead.jpg,1,HD
9251,https://phimmoichilla.net/info/trai-cam-tinh-yeu-pm9251,Trái Cấm Tình Yêu,https://i0.wp.com/img.phimmoichilla.net/images/info/dont-look-down.jpg,1,HD-Vietsub
9252,https://phimmoichilla.net/info/cam-dia-minh-hai-pm9252,Cấm Địa Minh Hải,https://i0.wp.com/img.phimmoichilla.net/images/info/the-forbidden-depths.jpg,1,HD-Trailer
9253,https://phimmoichilla.net/info/nhung-ke-nguyen-rua-pm9253,Những Kẻ Nguyền Rủa,https://i0.wp.com/img.phimmoichilla.net/images/info/the-cursed-dead-mans-prey.jpg,1,HD
9254,https://phimmoichilla.net/info/co-vo-nghia-hiep-pm9254,Cô Vợ Nghĩa Hiệp,https://i0.wp.com/img.phimmoichilla.net/images/info/okusama-wa-tori-atsukai-chui.jpg,1,HD-Trailer
9255,https://phimmoichilla.net/info/cua-rieng-toi-pm9255,Của Riêng Tôi,https://i0.wp.com/img.phimmoichilla.net/images/info/only-mine-2019.jpg,1,HD
9256,https://phimmoichilla.net/info/dung-buong-tay-pm9256,Đừng Buông Tay,https://i0.wp.com/img.phimmoichilla.net/images/info/dont-let-go.jpg,1,HD
9257,https://phimmoichilla.net/info/satoshi-hanh-trinh-tuong-lai-pm9257,Satoshi: Hành Trình Tương Lai,https://i0.wp.com/img.phimmoichilla.net/images/info/satoshi-a-move-for-tomorrow.jpg,1,HD
9258,https://phimmoichilla.net/info/nhat-lo-huong-tay-pm9258,Nhất Lộ Hướng Tây,https://i0.wp.com/img.phimmoichilla.net/images/info/due-west-our-sex-journey.jpg,1,HD
9259,https://phimmoichilla.net/info/nghe-thuat-tu-ve-pm9259,Nghệ Thuật Tự Vệ,https://i0.wp.com/img.phimmoichilla.net/images/info/the-art-of-self-defense.jpg,1,HD
9260,https://phimmoichilla.net/info/ho-tu-than-pm9260,Hố Tử Thần,https://i0.wp.com/img.phimmoichilla.net/images/info/the-hole-in-the-ground.jpg,1,HD
